beta,kT,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,endl
0.12812321,  7.8049872,  10115.263,  8828.8407, -4484.5236,  14459.581,  561.43684, 0.00021473205,          0, 0.00027917335, 0.00048846248, 0.0006188657, 0.0006627098, 0.0006188657, 0.00048846248, 0.00027917335, 
0.12702829,  7.8722624,  10202.452,  8871.2897, -4483.6332,  14590.109,  431.04254, 0.0002133941,          0, 0.00028051561, 0.00048864637, 0.0006134752, 0.00064903133, 0.0006134752, 0.00048864637, 0.00028051561, 
0.12669092,  7.8932252,   10229.62,  9020.9728,  -4468.904,  14781.689,  239.83965, 0.00020831575,          0, 0.00028524868, 0.00047754549, 0.00058859988, 0.00063026382, 0.00058859988, 0.00047754549, 0.00028524868, 
0.12304943,  8.1268155,  10532.353,  8645.7862, -4506.2429,  14671.896,  349.34129, 0.00020243753,          0, 0.00027338505, 0.00045697028, 0.00057881216, 0.0006206655, 0.00057881216, 0.00045697028, 0.00027338505, 
0.12348122,  8.0983976,  10495.523,  9038.7872, -4479.6101,    15054.7, -34.097489, 0.00021199036,          0, 0.00028581198, 0.00048249472, 0.0006049002, 0.00064543192, 0.0006049002, 0.00048249472, 0.00028581198, 
0.12585818,  7.9454511,  10297.305,    8999.24, -4462.6424,  14833.902,  187.47566, 0.00021256859,          0, 0.00028456148, 0.00048877775, 0.00060509175, 0.00064423549, 0.00060509175, 0.00048877775, 0.00028456148, 
 0.1224454,  8.1669051,  10584.309,  9536.4449, -4541.6188,  15579.135, -558.07844, 0.00022787036,          0, 0.00030154823, 0.00052386263, 0.00064910457, 0.00069689495, 0.00064910457, 0.00052386263, 0.00030154823, 
0.12251489,  8.1622732,  10578.306,  9295.5569, -4562.0921,  15311.771, -290.64745, 0.0002159313,          0, 0.0002939312, 0.00049698065, 0.00060950309, 0.00065407087, 0.00060950309, 0.00049698065, 0.0002939312, 
0.12836371,   7.790364,  10096.312,  8768.7209, -4491.6588,  14373.374,  646.69148, 0.00022269843,          0, 0.00027727232, 0.00049153523, 0.00065598412, 0.0007135915, 0.00065598412, 0.00049153523, 0.00027727232, 
0.12408322,  8.0591074,  10444.603,  9948.2544, -4466.9575,    15925.9, -905.07769, 0.00023727655,          0, 0.00031456989, 0.00054127642, 0.00067861628, 0.00072749955, 0.00067861628, 0.00054127642, 0.00031456989, 
0.13197023,  7.5774667,  9820.3969,  10020.637, -4487.8385,  15353.195, -332.92585, 0.00023959202,          0, 0.00031685867, 0.00054774522, 0.00068496987, 0.00073432474, 0.00068496987, 0.00054774522, 0.00031685867, 
0.12502609,  7.9983307,  10365.837,  9208.3814, -4443.4962,  15130.722, -110.92154, 0.00021474792,          0, 0.00029117466, 0.00049511977, 0.00060599915, 0.00065137954, 0.00060599915, 0.00049511977, 0.00029117466, 
0.12388987,  8.0716847,  10460.903,  8584.0531,  -4442.934,  14602.022,  417.24458, 0.00020293379,          0, 0.00027143301, 0.00045981788, 0.00058425493, 0.00061592892, 0.00058425493, 0.00045981788, 0.00027143301, 
0.12074435,   8.281961,  10733.422,  8918.3028, -4460.9073,  15190.817, -171.75871, 0.00021396443,          0, 0.00028200219, 0.00048718394, 0.00060932279, 0.00066641305, 0.00060932279, 0.00048718394, 0.00028200219, 
0.11726986,  8.5273406,  11051.433,  9438.2288, -4351.3719,   16138.29, -1118.0147, 0.00022022362,          0, 0.00029844257, 0.0005136755, 0.00062199756, 0.0006553466, 0.00062199756, 0.0005136755, 0.00029844257, 
0.12315507,  8.1198445,  10523.319,    9265.83, -4333.9527,  15455.196, -434.95692, 0.0002203819,          0, 0.00029299122, 0.00050264389, 0.00062914841, 0.00067654341, 0.00062914841, 0.00050264389, 0.00029299122, 
0.12443826,  8.0361136,  10414.803,  8959.6759,  -4349.859,   15024.62,  -4.834307, 0.00021357949,          0, 0.00028331043, 0.00048599523, 0.00061327502, 0.00065211039, 0.00061327502, 0.00048599523, 0.00028331043, 
0.12415999,  8.0541244,  10438.145,  9430.9193,  -4389.879,  15479.185, -458.68035, 0.00021653642,          0, 0.00029821144, 0.0004974681, 0.00061171259, 0.00064979847, 0.00061171259, 0.0004974681, 0.00029821144, 
0.12278416,  8.1443732,  10555.108,   9016.831, -4409.3998,  15162.539,  -142.8785, 0.00021557743,          0, 0.00028511772, 0.00049488891, 0.00061567476, 0.00065787608, 0.00061567476, 0.00049488891, 0.00028511772, 
0.12209006,  8.1906749,  10615.115,  9112.5601, -4422.8329,  15304.842, -285.70425, 0.00021419889,          0, 0.00028814473, 0.00048879105, 0.00060935745, 0.00065459586, 0.00060935745, 0.00048879105, 0.00028814473, 
0.12531044,  7.9801809,  10342.314,  8829.8686, -4430.4659,  14741.717,   277.6906, 0.00020112704,          0, 0.00027920585, 0.00046477207, 0.00056458121, 0.00060091433, 0.00056458121, 0.00046477207, 0.00027920585, 
0.11905387,  8.3995587,  10885.828,  9487.1757, -4486.5237,   15886.48, -866.19715, 0.00022708399,          0, 0.0002999903, 0.00051966751, 0.00065255166, 0.00068892489, 0.00065255166, 0.00051966751, 0.0002999903, 
0.12953504,   7.719919,  10005.015,  9208.3866,  -4548.364,  14665.038,  355.10969, 0.00021367657,          0, 0.00029117482, 0.00049078414, 0.000605403, 0.00064410112, 0.000605403, 0.00049078414, 0.00029117482, 
0.12518461,  7.9882021,   10352.71,  9353.2409, -4570.0018,  15135.949, -115.72732, 0.00022711304,          0, 0.0002957552, 0.00051992425, 0.00065274126, 0.00069696719, 0.00065274126, 0.00051992425, 0.0002957552, 
0.12927985,  7.7351574,  10024.764,  9047.4963, -4568.0105,   14504.25,  515.53949, 0.00022296425,          0, 0.00028608737, 0.00050478626, 0.00064594494, 0.00069379088, 0.00064594494, 0.00050478626, 0.00028608737, 
0.12039001,  8.3063367,  10765.012,  8930.8447,  -4552.545,  15143.312, -123.82236, 0.00020599901,          0, 0.00028239878, 0.00047177524, 0.00058063752, 0.00062636105, 0.00058063752, 0.00047177524, 0.00028239878, 
0.12626047,  7.9201353,  10264.495,  9005.2644,  -4552.781,  14716.979,  302.61529, 0.00021839211,          0, 0.00028475197, 0.00049659058, 0.00063162947, 0.00066832967, 0.00063162947, 0.00049659058, 0.00028475197, 
0.11670258,  8.5687905,  11105.153,  8819.6768, -4604.9359,  15319.893, -300.66036, 0.00020208,          0, 0.00027888358, 0.00045658551, 0.00057230871, 0.00061772439, 0.00057230871, 0.00045658551, 0.00027888358, 
0.12990168,  7.6981296,  9976.7759,  9048.7935, -4567.7377,  14457.832,  561.40793, 0.00020919842,          0, 0.00028612839, 0.00047717657, 0.00059356113, 0.00063344261, 0.00059356113, 0.00047717657, 0.00028612839, 
0.12916823,   7.741842,  10033.427,  9284.9716, -4428.5368,  14889.862,   130.3297, 0.0002201672,          0, 0.00029359649, 0.00050298276, 0.00062497766, 0.00067956131, 0.00062497766, 0.00050298276, 0.00029359649, 
0.12107935,  8.2590465,  10703.724,  9504.0651, -4495.0976,  15712.692, -693.10123, 0.00022309499,          0, 0.00030052436, 0.00051309906, 0.00063291219, 0.00067644863, 0.00063291219, 0.00051309906, 0.00030052436, 
0.12466192,  8.0216955,  10396.117,  8709.4668, -4587.8913,  14517.693,  500.94594, 0.00020089875,          0, 0.00027539867, 0.00045622916, 0.00057268254, 0.00060575923, 0.00057268254, 0.00045622916, 0.00027539867, 
0.12022846,  8.3174982,  10779.478,  9014.8525, -4534.4048,  15259.925, -240.48635, 0.00021772899,          0, 0.00028505516, 0.00049928872, 0.00062596633, 0.00066304344, 0.00062596633, 0.00049928872, 0.00028505516, 
0.12675023,  7.8895317,  10224.833,    8788.27,  -4540.832,  14472.271,  547.09448, 0.0002068803,          0, 0.00027789048, 0.00047320693, 0.00059136105, 0.00062516795, 0.00059136105, 0.00047320693, 0.00027789048, 
0.12081247,  8.2772914,   10727.37,  8971.0969, -4595.9053,  15102.561, -82.448102, 0.00020836632,          0, 0.00028367157, 0.00047190359, 0.00059364996, 0.00063541091, 0.00059364996, 0.00047190359, 0.00028367157, 
0.12374142,  8.0813684,  10473.453,   9364.923, -4682.8077,  15155.569,  -135.2182, 0.0002236905,          0, 0.0002961246, 0.00051188941, 0.00063794221, 0.00068713562, 0.00063794221, 0.00051188941, 0.0002961246, 
0.11701026,  8.5462588,  11075.951,  8860.1588,  -4771.585,  15164.525, -144.83676, 0.00020408228,          0, 0.00028016364, 0.00046575979, 0.00057983631, 0.00061379696, 0.00057983631, 0.00046575979, 0.00028016364, 
0.12365291,  8.0871528,   10480.95,  9473.7153, -4630.9707,  15323.695, -304.00375, 0.00021410317,          0, 0.00029956468, 0.00049361428, 0.00060452258, 0.00063024772, 0.00060452258, 0.00049361428, 0.00029956468, 
 0.1222755,  8.1782533,  10599.016,  9064.5793, -4540.1455,   15123.45, -104.36201, 0.00021662702,          0, 0.00028662755, 0.0004996788, 0.00061449746, 0.00066442477, 0.00061449746, 0.0004996788, 0.00028662755, 
0.12310359,  8.1232397,  10527.719,  9138.2875, -4526.5552,  15139.451, -120.02492, 0.00020971484,          0, 0.00028895824, 0.00048061862, 0.00059732418, 0.00062163537, 0.00059732418, 0.00048061862, 0.00028895824, 
0.12571835,  7.9542882,  10308.757,  9171.3601, -4485.3723,  14994.745,  24.870242, 0.00021876124,          0, 0.00029000402, 0.00049925755, 0.00062503035, 0.00067159596, 0.00062503035, 0.00049925755, 0.00029000402, 
0.12061326,  8.2909622,  10745.087,  8566.5937, -4498.7602,  14812.921,  206.24873, 0.00019890939,          0, 0.00027088094, 0.00045277684, 0.00056544605, 0.00060434263, 0.00056544605, 0.00045277684, 0.00027088094, 
0.12320112,  8.1168096,  10519.385,  8929.5192, -4582.2447,   14866.66,  152.40156, 0.00020669206,          0, 0.00028235686, 0.00047410054, 0.00058475915, 0.0006246398, 0.00058475915, 0.00047410054, 0.00028235686, 
0.12643755,  7.9090428,  10250.119,  9279.2405, -4544.7754,  14984.585,  35.018389, 0.00021713476,          0, 0.00029341526, 0.00049931768, 0.00061897538, 0.0006507395, 0.00061897538, 0.00049931768, 0.00029341526, 
0.12866012,  7.7724159,  10073.051,  8672.4526, -4488.5862,  14256.917,  762.94278, 0.00019865551,          0, 0.00027422826, 0.00044938836, 0.00056213311, 0.00060698878, 0.00056213311, 0.00044938836, 0.00027422826, 
0.12290191,    8.13657,  10544.995,  9413.1046, -4574.9567,  15383.143, -363.16512, 0.0002265072,          0, 0.00029764813, 0.000521578, 0.00064989423, 0.00068587452, 0.00064989423, 0.000521578, 0.00029764813, 
0.12451296,  8.0312924,  10408.555,  9309.8124,  -4564.871,  15153.496, -133.69198, 0.00021237254,          0, 0.00029438197, 0.0004906626, 0.00059768234, 0.00063250675, 0.00059768234, 0.0004906626, 0.00029438197, 
0.12297167,   8.131954,  10539.012,  8824.8402, -4507.2099,  14856.643,  162.49404, 0.0001957807,          0, 0.00027904685, 0.00046002943, 0.00054478528, 0.00056476802, 0.00054478528, 0.00046002943, 0.00027904685, 
0.13306689,  7.5150177,  9739.4629,  9023.8745, -4423.1672,   14340.17,  679.00251, 0.00021845243,          0, 0.00028534043, 0.00049671204, 0.00062422148, 0.00068269101, 0.00062422148, 0.00049671204, 0.00028534043, 
0.13015074,  7.6833987,  9957.6847,   9490.755, -4378.1474,  15070.292, -50.532188, 0.00022170553,          0, 0.00030010348, 0.00051168616, 0.00062929276, 0.0006651237, 0.00062929276, 0.00051168616, 0.00030010348, 
0.12384234,  8.0747829,  10464.919,  9160.2786, -4462.7819,  15162.415, -142.97717, 0.0002178437,          0, 0.00028965362, 0.00049318339, 0.00062084652, 0.00067813222, 0.00062084652, 0.00049318339, 0.00028965362, 
0.12090206,  8.2711576,   10719.42,  9133.5576, -4546.3847,  15306.593, -287.43771, 0.00021289245,          0, 0.00028880868, 0.00048514889, 0.00060821653, 0.00064193104, 0.00060821653, 0.00048514889, 0.00028880868, 
0.12133194,  8.2418527,  10681.441,  9161.6102, -4567.0849,  15275.966,  -256.5771, 0.00022184003,          0, 0.00028969572, 0.00050712587, 0.00063750058, 0.00068079611, 0.00063750058, 0.00050712587, 0.00028969572, 
0.12372756,  8.0822737,  10474.627,  8408.9932, -4580.1378,  14303.482,  715.30124, 0.000205267,          0, 0.00026589751, 0.00046477952, 0.00059488645, 0.00063314501, 0.00059488645, 0.00046477952, 0.00026589751, 
0.12028448,  8.3136245,  10774.457,  8731.6582, -4568.5164,  14937.599,  81.441119, 0.00020389925,          0, 0.00027610038, 0.00047444102, 0.00057576792, 0.00060976938, 0.00057576792, 0.00047444102, 0.00027610038, 
0.12126638,  8.2463084,  10687.216,  9009.9769, -4502.4411,  15194.752, -175.89871, 0.00021062785,          0, 0.00028490099, 0.00049032607, 0.00059413679, 0.00063131788, 0.00059413679, 0.00049032607, 0.00028490099, 
0.13094179,  7.6369815,  9897.5281,  8534.8897, -4331.3806,  14101.037,  917.44094, 0.00020170289,          0, 0.00026987844, 0.00046311767, 0.00057492121, 0.00061141166, 0.00057492121, 0.00046311767, 0.00026987844, 
0.12419847,  8.0516288,  10434.911,  9057.2364, -4387.8136,  15104.334, -85.065892, 0.0002110339,          0, 0.00028639536, 0.00048894646, 0.0005978091, 0.00063024051, 0.0005978091, 0.00048894646, 0.00028639536, 
0.12060699,  8.2913931,  10745.645,  8657.8223, -4536.7457,  14866.722,  152.16873, 0.00020378686,          0, 0.00027376564, 0.00046392122, 0.00058234986, 0.00062051639, 0.00058234986, 0.00046392122, 0.00027376564, 
0.12739658,  7.8495042,  10172.957,   8824.361, -4561.0137,  14436.305,  582.90211, 0.00019938497,          0, 0.0002790317, 0.00045884609, 0.0005585759, 0.00059725218, 0.0005585759, 0.00045884609, 0.0002790317, 
 0.1255772,  7.9632289,  10320.345,   8907.916, -4539.0487,  14689.212,  329.87154, 0.0002133182,          0, 0.00028167376, 0.00049146174, 0.00061105923, 0.00064470169, 0.00061105923, 0.00049146174, 0.00028167376, 
0.12907561,  7.7473968,  10040.626,  8676.9393, -4570.3606,  14147.205,  871.07303, 0.0002044967,          0, 0.00027437013, 0.00046893899, 0.00058490107, 0.00061552684, 0.00058490107, 0.00046893899, 0.00027437013, 
0.12240343,  8.1697057,  10587.939,  9086.3771, -4597.6687,  15076.647, -57.419151, 0.00021783074,          0, 0.00028731681, 0.00049657884, 0.00062394347, 0.00066961354, 0.00062394347, 0.00049657884, 0.00028731681, 
0.12145489,  8.2335099,  10670.629,  9032.7494,  -4497.246,  15206.132, -187.08456, 0.00022515797,          0, 0.00028562107, 0.00050777884, 0.0006559499, 0.00070382782, 0.0006559499, 0.00050777884, 0.00028562107, 
 0.1234752,   8.098792,  10496.034,  8716.0256,  -4399.827,  14812.233,  207.02097, 0.00020563615,          0, 0.00027560606, 0.00046885973, 0.00059094441, 0.00061935795, 0.00059094441, 0.00046885973, 0.00027560606, 
0.12650633,  7.9047426,  10244.546,  8869.9721, -4462.3708,  14652.148,   366.8778, 0.00020974974,          0, 0.00028047395, 0.0004798312, 0.00059684294, 0.00064169968, 0.00059684294, 0.0004798312, 0.00028047395, 
0.12948608,  7.7228378,  10008.798,  8894.5572, -4543.2805,  14360.074,  658.67511, 0.00020701745,          0, 0.00028125134, 0.00047375255, 0.00058798342, 0.00062630458, 0.00058798342, 0.00047375255, 0.00028125134, 
0.12071863,  8.2837255,  10735.708,    8410.85, -4544.7971,  14601.761,  416.58768, 0.00020374928,          0, 0.00026595622, 0.00046012608, 0.00058655256, 0.0006347188, 0.00058655256, 0.00046012608, 0.00026595622, 
0.12083108,  8.2760162,  10725.717,  9618.7463,  -4495.717,  15848.746, -829.57864, 0.00022423905,          0, 0.00030415065, 0.00051701794, 0.00063544745, 0.00067459264, 0.00063544745, 0.00051701794, 0.00030415065, 
0.11989586,  8.3405716,  10809.381,  9593.2246, -4466.7976,  15935.808, -915.79794, 0.00022531794,          0, 0.00030334363, 0.00051774131, 0.00064228032, 0.00067835647, 0.00064228032, 0.00051774131, 0.00030334363, 
0.12412114,  8.0566451,  10441.412,  8570.9518, -4496.5646,  14515.799,  504.14339, 0.00019890819,          0, 0.00027101874, 0.00045833566, 0.00056290346, 0.00059801529, 0.00056290346, 0.00045833566, 0.00027101874, 
0.12669374,  7.8930496,  10229.392,   8749.216, -4562.4242,  14416.184,  602.91939, 0.00021115894,          0, 0.00027665557, 0.00047849852, 0.00060545956, 0.00065731572, 0.00060545956, 0.00047849852, 0.00027665557, 
0.13055075,  7.6598564,  9927.1739,  8987.3775, -4527.0728,  14387.479,  632.37286, 0.00021381298,          0, 0.00028418638, 0.00048729518, 0.00061319278, 0.00065165906, 0.00061319278, 0.00048729518, 0.00028418638, 
0.12294944,  8.1334243,  10540.918,  8886.0324, -4489.6271,  14937.323,  82.764628, 0.00020610177,          0, 0.00028098178, 0.00047261923, 0.00058250869, 0.00062540897, 0.00058250869, 0.00047261923, 0.00028098178, 
0.12561043,  7.9611224,  10317.615,  9057.6055, -4468.5328,  14906.687,  113.52986, 0.00021412506,          0, 0.00028640703, 0.00049455501, 0.0006089032, 0.00064627054, 0.0006089032, 0.00049455501, 0.00028640703, 
0.12322983,  8.1149182,  10516.934,       8569, -4480.9138,   14605.02,  414.33803, 0.00019796188,          0, 0.00027095703, 0.00045515532, 0.0005600597, 0.000595046, 0.0005600597, 0.00045515532, 0.00027095703, 
 0.1295465,  7.7192362,   10004.13,  8778.7324, -4484.7998,  14298.063,  721.91775, 0.00021040961,          0, 0.00027758889, 0.00047735532, 0.00060547973, 0.00064570589, 0.00060547973, 0.00047735532, 0.00027758889, 
0.12368974,   8.084745,   10477.83,  9064.5406,  -4451.153,  15091.217, -70.813187, 0.00021255094,          0, 0.00028662632, 0.00047796697, 0.00060807352, 0.00065548146, 0.00060807352, 0.00047796697, 0.00028662632, 
0.12439322,  8.0390232,  10418.574,  8911.1633, -4492.7316,  14837.006,  183.23239, 0.00020786987,          0, 0.00028177644, 0.00047831312, 0.00058997109, 0.00062579655, 0.00058997109, 0.00047831312, 0.00028177644, 
0.12437178,  8.0404092,   10420.37,  8788.5969, -4507.4752,  14701.492,  319.03561, 0.00021001361,          0, 0.00027790082, 0.00047789416, 0.00060216912, 0.00064428948, 0.00060216912, 0.00047789416, 0.00027790082, 
 0.1259231,  7.9413547,  10291.996,  9091.7416,  -4529.524,  14854.213,  165.86334, 0.00022023954,          0, 0.00028748644, 0.00050486363, 0.0006325051, 0.00067412235, 0.0006325051, 0.00050486363, 0.00028748644, 
0.12252158,  8.1618272,  10577.728,  8667.3926, -4547.9633,  14697.157,  322.65963, 0.00021118769,          0, 0.00027406826, 0.00048246847, 0.00060548908, 0.00065495149, 0.00060548908, 0.00048246847, 0.00027406826, 
  0.125311,  7.9801452,  10342.268,  8790.7961, -4471.1932,  14661.871,  357.84797, 0.00019862401,          0, 0.00027797035, 0.00046470764, 0.00055542551, 0.00058177713, 0.00055542551, 0.00046470764, 0.00027797035, 
0.12517284,  7.9889536,  10353.684,  9304.1377, -4491.1612,   15166.66, -146.77106, 0.00022318758,          0, 0.00029420253, 0.00051391312, 0.00063796915, 0.00067883169, 0.00063796915, 0.00051391312, 0.00029420253, 
0.12301917,  8.1288141,  10534.943,   8860.937,  -4576.768,  14819.112,  201.05182, 0.00020267702,          0, 0.00028018825, 0.00045844849, 0.00057224489, 0.00062106911, 0.00057224489, 0.00045844849, 0.00028018825, 
0.12258233,  8.1577826,  10572.486,  8783.4512, -4573.7166,  14782.221,  237.56536, 0.00020473884,          0, 0.0002777381, 0.00046909734, 0.00057751574, 0.00062711914, 0.00057751574, 0.00046909734, 0.0002777381, 
0.12191161,  8.2026644,  10630.653,  9022.5488, -4560.8505,  15092.351, -72.478555, 0.00021966911,          0, 0.00028529852, 0.00049636267, 0.00063839438, 0.00067459466, 0.00063839438, 0.00049636267, 0.00028529852, 
 0.1282431,  7.7976903,  10105.807,  9008.2189, -4556.1648,  14557.861,  461.68638, 0.00021227526,          0, 0.0002848454, 0.00048591065, 0.00060281273, 0.0006492666, 0.00060281273, 0.00048591065, 0.0002848454, 
0.12354886,   8.093964,  10489.777,  8858.5042, -4550.4349,  14797.847,  221.76143, 0.00021166486,          0, 0.00028011132, 0.00048245114, 0.00060652093, 0.00064847104, 0.00060652093, 0.00048245114, 0.00028011132, 
0.12756138,  7.8393631,  10159.815,  8538.9789, -4535.7219,  14163.072,  856.05239, 0.00020312321,          0, 0.00027000774, 0.00046423299, 0.00058030456, 0.00062088085, 0.00058030456, 0.00046423299, 0.00027000774, 
0.12935485,  7.7306724,  10018.951,  8852.0984, -4601.1366,  14269.913,  749.65715, 0.00021892916,          0, 0.00027990877, 0.00049885157, 0.00063621065, 0.00067292455, 0.00063621065, 0.00049885157, 0.00027990877, 
0.12140251,  8.2370621,  10675.232,   9122.248, -4569.8097,  15227.671, -208.14747, 0.00021725192,          0, 0.00028845106, 0.00049172878, 0.00062300978, 0.00066965152, 0.00062300978, 0.00049172878, 0.00028845106, 
0.12271506,  8.1489589,  10561.051,  8933.9832, -4542.9304,  14952.103,  66.701863, 0.00021344166,          0, 0.00028249802, 0.00048936626, 0.00061149551, 0.00064834706, 0.00061149551, 0.00048936626, 0.00028249802, 
0.12543778,  7.9720796,  10331.815,  8614.4643, -4560.1956,  14386.084,  632.33942, 0.00020859241,          0, 0.00027239463, 0.00048205665, 0.00059798583, 0.00063260438, 0.00059798583, 0.00048205665, 0.00027239463, 
0.12476996,  8.0147495,  10387.115,  9155.1808,  -4480.409,  15061.887,  -43.71244, 0.00022055508,          0, 0.00028949242, 0.00049834448, 0.00063853198, 0.00067614346, 0.00063853198, 0.00049834448, 0.00028949242, 
0.12595459,  7.9393691,  10289.422,  9668.9295, -4467.9858,  15490.366, -471.39736, 0.00022858037,          0, 0.00030573747, 0.00051576639, 0.00065591769, 0.00070244284, 0.00065591769, 0.00051576639, 0.00030573747, 
