KE,PE,Etot
102.23085595, -315.619504048, -213.388648097
95.1901295924, -308.492264785, -213.302135192
89.4499881681, -303.228570065, -213.778581897
93.6402307197, -307.25339691, -213.61316619
105.980454706, -319.455288165, -213.474833459
102.273068895, -315.578533035, -213.30546414
93.4171607555, -306.917137839, -213.499977083
88.6910453082, -301.98643266, -213.295387352
92.6185155389, -305.922955139, -213.3044396
96.4803353606, -309.303066572, -212.822731212
104.055092074, -316.960508976, -212.905416901
108.989503762, -322.266666265, -213.277162503
98.5445485729, -311.887143048, -213.342594475
92.0839455434, -305.656780801, -213.572835258
101.047256518, -315.23704012, -214.189783602
98.1869782561, -312.135201161, -213.948222905
91.0822314303, -304.499453349, -213.417221919
97.8599393008, -311.180338295, -213.320398994
94.5866927397, -307.900541635, -213.313848896
85.7621135207, -298.790620103, -213.028506582
84.9132428951, -298.109389193, -213.196146298
85.7123849593, -299.175915279, -213.46353032
93.4001952886, -306.713242019, -213.31304673
100.809019576, -314.088372844, -213.279353268
103.043586204, -316.119229881, -213.075643677
106.434423597, -319.798638864, -213.364215266
98.5797243777, -312.337283137, -213.757558759
86.6374713524, -300.217808835, -213.580337482
94.5188815937, -307.595728477, -213.076846884
108.165541222, -321.099957688, -212.934416466
104.291947842, -317.687215566, -213.395267724
98.9119802798, -312.262392191, -213.350411911
100.656540283, -313.862477702, -213.205937419
99.4375257169, -312.629223515, -213.191697798
101.015857882, -314.143244288, -213.127386405
93.6237897226, -306.422390823, -212.7986011
88.1855581841, -301.273449856, -213.087891672
81.4040992996, -294.442131242, -213.038031943
81.0881972511, -294.088570735, -213.000373484
91.3049260182, -304.030857056, -212.725931037
103.910417942, -316.408771714, -212.498353773
101.709858923, -314.279963339, -212.570104416
94.3160468496, -306.839383473, -212.523336623
95.6891555725, -308.296648908, -212.607493336
99.1873517477, -311.608537764, -212.421186017
95.3728586991, -307.893111267, -212.520252568
99.8287605946, -312.444400902, -212.615640308
99.3913343835, -312.477298705, -213.085964322
92.9448252159, -305.907398934, -212.962573718
87.6970508974, -300.786900372, -213.089849475
84.3353709316, -297.485711772, -213.150340841
94.8331209983, -308.273036134, -213.439915135
102.680678481, -316.436806139, -213.756127658
104.076798178, -317.790903069, -213.714104891
101.127545542, -314.804443454, -213.676897912
98.9931222935, -312.786108154, -213.79298586
99.028585576, -312.588213673, -213.559628097
92.966164714, -306.730114947, -213.763950233
84.730717919, -298.201796297, -213.471078378
93.1355246457, -306.261320599, -213.125795953
102.874677272, -316.321819661, -213.44714239
103.255981746, -316.418111278, -213.162129532
101.835637706, -315.001429966, -213.165792261
99.6736721691, -312.679574864, -213.005902695
98.5791077433, -311.38534181, -212.806234066
98.4154535175, -311.146409521, -212.730956004
94.4052326794, -306.782010732, -212.376778053
89.3513336723, -302.186586066, -212.835252394
96.9494895572, -310.206872539, -213.257382982
94.6754333823, -308.231845117, -213.556411734
95.324919411, -309.012362073, -213.687442662
92.2565591453, -305.894850853, -213.638291708
92.2606976935, -305.976729467, -213.716031773
96.3547618715, -310.265539267, -213.910777396
101.4430578, -315.25002025, -213.80696245
91.5172279526, -305.154334779, -213.637106826
85.0991458882, -298.681218254, -213.582072366
96.2471354601, -309.825040195, -213.577904735
91.1905708842, -304.78419216, -213.593621276
85.6006550567, -299.282067964, -213.681412907
79.2996435178, -292.72455058, -213.424907062
88.2207393608, -301.182909823, -212.962170462
99.672339838, -312.561003699, -212.888663861
99.2510822174, -312.300974741, -213.049892524
89.3675817843, -302.714006068, -213.346424284
91.207366311, -304.28369104, -213.076324729
99.7847706837, -312.825501947, -213.040731263
104.419350123, -317.38803572, -212.968685597
95.1024471369, -308.057514535, -212.955067398
91.7826414045, -304.613632517, -212.830991112
99.6023738364, -312.761225979, -213.158852143
102.372129811, -315.131090519, -212.758960708
101.569170903, -314.965667543, -213.396496641
96.9020237174, -310.499532759, -213.597509041
88.8354447772, -302.029110817, -213.19366604
94.1800789556, -307.069270881, -212.889191925
100.890108814, -313.856441886, -212.966333072
99.9542533315, -312.953849697, -212.999596366
97.3911279173, -310.471037263, -213.079909346
97.7776123289, -310.692913757, -212.915301428
106.285196741, -319.332568544, -213.047371803
108.296159409, -321.690947143, -213.394787734
107.643319824, -321.20303979, -213.559719966
98.4143355973, -311.566575813, -213.152240215
93.0087477305, -305.360898151, -212.352150421
98.3270041064, -310.813364628, -212.486360522
94.7283073007, -307.29247213, -212.564164829
87.0380586195, -299.673571131, -212.635512512
87.2899712239, -300.4793184, -213.189347176
93.7402108463, -307.490121935, -213.749911089
98.9360284208, -312.721841745, -213.785813324
101.659689688, -315.173251082, -213.513561394
100.996223519, -314.378039082, -213.381815563
105.943093675, -318.907144291, -212.964050616
99.6825533952, -313.067117225, -213.384563829
96.9430186144, -310.529086867, -213.586068253
98.4557660911, -311.322530106, -212.866764015
105.705081299, -318.856819965, -213.151738666
106.579803539, -319.41268256, -212.832879021
100.022396538, -313.012122963, -212.989726425
92.1159399612, -305.137759628, -213.021819667
90.3064959078, -303.054562122, -212.748066214
95.2429772572, -308.666709163, -213.423731906
100.964711901, -314.47288048, -213.50816858
99.3055234397, -313.163279039, -213.857755599
100.185476182, -313.848530867, -213.663054685
99.3523389954, -312.742102431, -213.389763435
95.3529905332, -308.812124905, -213.459134372
97.1063935492, -310.421152084, -213.314758535
94.1850372401, -307.454339124, -213.269301884
92.7814211439, -306.017137669, -213.235716525
94.1855987908, -307.057442376, -212.871843585
99.5660325283, -312.451095922, -212.885063393
96.5731565659, -309.724752924, -213.151596358
91.7565959111, -305.071613151, -213.31501724
89.2220765218, -302.093081546, -212.871005024
95.6064763614, -308.330776968, -212.724300606
97.3056516777, -311.050989353, -213.745337675
99.1633226013, -312.990018602, -213.826696001
98.832093643, -312.1011527, -213.269059057
97.7270467009, -311.426859873, -213.699813172
101.062507019, -314.453038937, -213.390531918
102.863632533, -316.568088596, -213.704456063
100.960835356, -314.547604788, -213.586769433
96.3944936001, -309.855695666, -213.461202066
96.5291897082, -309.953702585, -213.424512877
96.2706967114, -309.858462961, -213.58776625
88.6714869879, -302.02335673, -213.351869742
82.5882818875, -296.038788232, -213.450506345
95.3317535135, -308.768692707, -213.436939194
98.7855799886, -312.340777525, -213.555197536
88.5952820193, -302.144855505, -213.549573486
81.9852303463, -295.198652107, -213.213421761
96.588400323, -309.670859115, -213.082458792
103.509364716, -316.033677641, -212.524312926
100.943982158, -313.57549216, -212.631510001
98.4797471635, -310.95902136, -212.479274197
94.343448779, -307.525028059, -213.18157928
95.7473681162, -309.050073184, -213.302705068
100.492654518, -314.315034983, -213.822380466
99.7327585047, -313.47277514, -213.740016635
96.9230398021, -310.263020096, -213.339980293
98.8743748141, -312.178721943, -213.304347129
100.671652621, -314.184416685, -213.512764064
93.0726711696, -306.21589072, -213.14321955
92.2804271953, -305.636145521, -213.355718326
87.4302668423, -300.694478754, -213.264211912
89.2682974557, -302.577681851, -213.309384395
93.4601440214, -306.654532969, -213.194388948
89.6336294484, -302.970705097, -213.337075648
93.1951209325, -306.663743981, -213.468623048
98.3212606556, -311.620712239, -213.299451583
106.503833331, -319.70173343, -213.197900099
100.717638863, -313.984951777, -213.267312914
94.1554249128, -307.454883012, -213.299458099
95.8403774872, -309.315071375, -213.474693887
90.9698211272, -304.6657045, -213.695883373
91.9390775964, -305.402256962, -213.463179365
97.3142272107, -310.971822559, -213.657595349
106.516744026, -320.027566422, -213.510822396
106.995527263, -320.576160896, -213.580633633
102.896730424, -316.164113069, -213.267382645
95.6507152009, -308.908009586, -213.257294385
96.3649943439, -310.096888758, -213.731894414
102.046676081, -315.666605562, -213.619929482
102.312018007, -316.0499116, -213.737893593
98.8301757916, -312.799551971, -213.96937618
95.7910213559, -309.17928208, -213.388260724
87.8141111101, -301.187796433, -213.373685323
89.6976156869, -302.919956027, -213.22234034
93.5937165687, -306.697715884, -213.103999315
94.2332368393, -307.258968102, -213.025731263
90.0726816998, -303.213606549, -213.140924849
91.0102114432, -304.383152464, -213.37294102
101.104146416, -314.294249491, -213.190103075
102.743840828, -316.284857223, -213.541016395
98.3554924679, -311.534166158, -213.17867369
95.9716599769, -308.987437444, -213.015777467
99.8096659946, -312.678078842, -212.868412848
98.3392526227, -311.037447695, -212.698195073
97.1884438694, -309.547884461, -212.359440591
89.5731127652, -302.35190805, -212.778795285
96.3691941232, -309.791915601, -213.422721478
101.264830979, -314.777064042, -213.512233063
90.2027103053, -303.056701222, -212.853990916
88.4270542212, -301.48298835, -213.055934129
94.9749476531, -308.706991437, -213.732043784
100.833074293, -314.016748711, -213.183674418
95.9418488429, -308.759801902, -212.817953059
91.4902294914, -304.864328718, -213.374099227
91.3442265931, -304.728801056, -213.384574463
90.0262946808, -303.397929871, -213.371635191
95.6685110913, -308.888464658, -213.219953566
102.931875648, -316.86611523, -213.934239582
105.360801491, -318.937481538, -213.576680047
101.717801464, -315.054226801, -213.336425337
99.3977425785, -312.764230706, -213.366488127
106.265491056, -319.811293684, -213.545802628
102.032800334, -315.53438733, -213.501586996
90.1972872615, -303.603983096, -213.406695835
90.9505439016, -304.648619166, -213.698075265
94.4862391439, -307.596485688, -213.110246544
93.2505240565, -306.072633024, -212.822108968
92.4256294709, -304.817598599, -212.391969128
93.2552125662, -305.953494659, -212.698282093
99.8469355552, -312.318005885, -212.47107033
100.573305576, -313.466384067, -212.89307849
103.755106424, -316.344532439, -212.589426015
100.737231041, -313.6295297, -212.892298659
100.746693244, -313.536155808, -212.789462564
102.522065541, -315.782307698, -213.260242157
105.901081055, -318.964544125, -213.06346307
101.683563067, -314.783904162, -213.100341095
94.8733723228, -308.12318574, -213.249813417
99.0880737814, -312.346160574, -213.258086792
105.119069592, -318.025845391, -212.906775799
101.35353424, -314.322166931, -212.968632691
106.403084368, -319.344705442, -212.941621074
108.89847398, -322.275019921, -213.376545941
102.690596484, -315.946394621, -213.255798137
96.8705573393, -310.399276518, -213.528719178
97.6191280602, -311.305950268, -213.686822208
100.466668583, -313.598774709, -213.132106126
102.523122952, -315.657349462, -213.13422651
101.235337585, -314.529829987, -213.294492401
99.0476152727, -312.534618898, -213.487003626
105.069062538, -319.235546876, -214.166484338
108.686873664, -322.739931579, -214.053057914
101.089143853, -314.813604193, -213.72446034
96.7090025043, -310.203907932, -213.494905428
94.6139693222, -307.984820578, -213.370851255
98.7363574397, -312.113677273, -213.377319833
101.165458237, -314.581273626, -213.415815389
99.7446440603, -312.889108604, -213.144464544
92.0208123548, -305.153955657, -213.133143302
89.8146083334, -302.868755724, -213.054147391
94.6601560474, -307.641579693, -212.981423645
98.01744529, -311.082528679, -213.065083389
96.9077350428, -309.764225471, -212.856490428
98.4828897511, -311.386778539, -212.903888788
98.4105664116, -311.546828298, -213.136261887
99.6836967743, -312.783236105, -213.099539331
99.7299056839, -312.949556217, -213.219650533
95.7445240515, -309.1942898, -213.449765749
93.668382565, -306.919219326, -213.250836761
94.9121006236, -307.850862906, -212.938762282
95.0823084673, -308.025461382, -212.943152915
91.7216950069, -304.858784956, -213.137089949
94.7928049511, -307.738939905, -212.946134954
97.5691076725, -310.907918657, -213.338810985
97.2000552588, -310.45669419, -213.256638932
99.5137397187, -312.689839165, -213.176099446
102.308369627, -315.686185152, -213.377815525
100.649809034, -313.905018183, -213.255209149
98.0987431492, -311.469688228, -213.370945079
98.5598015315, -311.54366543, -212.983863898
94.749101147, -307.76345626, -213.014355113
93.8318821053, -306.766318062, -212.934435957
96.3988679978, -309.454821305, -213.055953307
97.6837365014, -310.383204143, -212.699467642
95.9192390081, -308.700660678, -212.78142167
90.8848909273, -303.379797824, -212.494906896
93.0863972568, -305.907491512, -212.821094255
92.7084745466, -305.650066298, -212.941591751
88.2738807245, -301.39965268, -213.125771956
93.9647326613, -306.869537829, -212.904805168
93.3915233656, -306.721768867, -213.330245502
97.0063750707, -310.539017113, -213.532642042
102.562299709, -315.952287439, -213.389987731
92.8643375914, -306.386975648, -213.522638056
96.9367138076, -310.201690951, -213.264977143
103.609915421, -316.429715867, -212.819800445
106.592033731, -319.619296418, -213.027262687
96.8632104156, -310.355408853, -213.492198437
83.6270973339, -297.193842093, -213.566744759
78.904253432, -292.075197814, -213.170944382
82.1980668972, -295.610266292, -213.412199394
87.6805484772, -301.130135841, -213.449587363
93.722983559, -307.647427443, -213.924443884
97.779267598, -311.462747393, -213.683479795
101.839227114, -315.283991766, -213.444764652
103.25493083, -316.667487217, -213.412556386
94.7727773907, -307.933816134, -213.161038743
96.3297068785, -309.730685598, -213.40097872
103.728745223, -316.907715606, -213.178970383
95.4203947292, -308.542307479, -213.12191275
92.1989492951, -305.365346933, -213.166397638
93.2550565557, -306.305868156, -213.0508116
93.5739161059, -306.543029244, -212.969113138
94.9899232172, -308.557944393, -213.568021176
