KE,PE,Etot
170.323052893, -567.86180599, -397.538753097
172.094001961, -569.545258835, -397.451256873
163.490195758, -560.838659858, -397.3484641
159.796987482, -556.93874592, -397.141758438
153.440001797, -550.428719799, -396.988718002
154.047815137, -551.119131355, -397.071316218
151.811789718, -548.995530331, -397.183740613
155.289979747, -552.471193648, -397.181213901
154.875177105, -552.399942387, -397.524765283
154.108473241, -551.732340689, -397.623867448
155.841302969, -553.249931842, -397.408628873
160.896168887, -558.430403696, -397.534234809
152.85424644, -550.338556623, -397.484310183
142.786726396, -540.113119311, -397.326392916
141.230517875, -538.727443839, -397.496925965
146.917604093, -544.479010949, -397.561406856
160.406581834, -557.723837717, -397.317255883
168.571741647, -565.850276184, -397.278534537
165.852945584, -563.083815569, -397.230869985
161.904419003, -559.401055037, -397.496636034
168.975322131, -566.59392781, -397.618605679
164.705406144, -562.189228409, -397.483822265
151.484775233, -549.001458015, -397.516682782
149.912571417, -547.287712502, -397.375141085
162.978313234, -560.376642662, -397.398329428
174.202242566, -571.692492467, -397.490249901
169.924299818, -567.422975167, -397.498675348
156.609486061, -554.018530659, -397.409044598
159.105781097, -556.323185533, -397.217404437
160.996031017, -558.252257312, -397.256226295
158.620673594, -555.764081252, -397.143407658
158.805550832, -555.9016815, -397.096130668
155.128136607, -552.232860118, -397.104723511
155.229170717, -552.556119254, -397.326948538
164.378156521, -561.636635258, -397.258478737
170.271159662, -567.527941853, -397.256782191
159.001159554, -556.201547197, -397.200387643
153.724689332, -550.829681697, -397.104992365
165.913696322, -563.181730754, -397.268034432
167.186087832, -564.488019319, -397.301931487
162.653204443, -559.952445458, -397.299241015
158.266897273, -555.511698565, -397.244801293
154.668561047, -551.954591864, -397.286030817
153.121391614, -550.336042103, -397.214650489
141.009563388, -538.259525827, -397.249962439
133.503559376, -530.73165633, -397.228096955
142.724086368, -539.936553338, -397.212466971
151.812660189, -549.03978573, -397.22712554
155.53532185, -552.715357161, -397.180035311
156.633569273, -553.939857587, -397.306288314
155.430123443, -552.720928454, -397.290805011
152.682693499, -549.972482068, -397.289788569
152.713072403, -549.954857102, -397.241784699
162.408802954, -559.609791773, -397.200988819
161.091735456, -558.290409968, -397.198674512
151.344910257, -548.708375204, -397.363464947
153.570428377, -550.947864668, -397.377436291
156.140081556, -553.494386169, -397.354304613
161.499173915, -558.8484104, -397.349236485
160.711526402, -557.981187854, -397.269661452
165.839793053, -563.05653775, -397.216744697
173.758762211, -570.999522631, -397.24076042
172.106818218, -569.38607304, -397.279254822
167.654275856, -565.012205087, -397.35792923
163.996524707, -561.421837467, -397.425312759
160.417249778, -557.712816674, -397.295566896
168.115506937, -565.376128886, -397.26062195
167.147576626, -564.328922967, -397.181346342
174.146100986, -571.458542218, -397.312441232
168.290906609, -565.616786151, -397.325879542
149.648687259, -546.887558607, -397.238871348
154.471018933, -551.743048663, -397.27202973
171.535296131, -568.950197189, -397.414901058
157.830625262, -555.397732837, -397.567107576
150.265755009, -547.791818097, -397.526063088
156.892305007, -554.519240764, -397.626935756
164.643572403, -562.465642565, -397.822070162
167.534752487, -565.288755883, -397.754003396
164.706068168, -562.224388859, -397.518320691
169.214241573, -566.849583384, -397.635341811
171.989575652, -569.722538365, -397.732962713
161.801675949, -559.498935756, -397.697259807
160.367636967, -558.221626641, -397.853989673
157.181677713, -554.860483632, -397.678805919
159.71188812, -557.262131122, -397.550243002
168.926081275, -566.441442178, -397.515360904
169.740481631, -567.368837265, -397.628355634
162.1059561, -559.793483899, -397.687527799
158.536200759, -556.275025151, -397.738824392
154.032455759, -551.729295144, -397.696839385
146.43431718, -543.751922335, -397.317605156
142.703843932, -540.298098072, -397.594254141
145.968157949, -543.576376428, -397.608218478
145.756537421, -543.485836309, -397.729298887
157.079763183, -554.685218596, -397.605455413
165.109196959, -562.663589295, -397.554392337
171.02921393, -568.352820812, -397.323606882
166.382027532, -563.855193252, -397.47316572
156.141935657, -553.677895263, -397.535959606
155.679535754, -553.124520795, -397.444985041
170.249621418, -567.84974098, -397.600119563
176.060480735, -573.59845306, -397.537972324
163.727053929, -561.301379011, -397.574325082
157.784821054, -555.363825507, -397.579004453
159.105982951, -556.760246879, -397.654263928
159.060589257, -556.661353164, -397.600763907
151.968573451, -549.573442617, -397.604869166
141.907846429, -539.557008538, -397.649162108
158.110117041, -555.741489287, -397.631372246
170.691551414, -568.386716705, -397.695165291
160.388580129, -557.97326338, -397.584683251
150.131334125, -547.694980803, -397.563646678
146.30005847, -543.840188375, -397.540129906
164.517240396, -562.155482839, -397.638242443
181.661901041, -579.441675486, -397.779774445
171.926188673, -569.733369656, -397.807180983
157.420016902, -555.044927968, -397.624911066
159.846122287, -557.59271356, -397.746591273
165.083994254, -562.902231967, -397.818237713
156.558529061, -554.692136104, -398.133607043
157.975613921, -556.149242965, -398.173629044
161.951522716, -559.844304484, -397.892781768
162.097589472, -560.007555481, -397.909966009
160.736740494, -558.344765941, -397.608025446
162.798000466, -560.474834527, -397.676834061
155.28350233, -553.013338601, -397.729836272
147.474547499, -545.130210968, -397.655663469
145.555361725, -543.17156134, -397.616199615
147.240476494, -544.956878655, -397.716402161
150.124552015, -547.812372648, -397.687820632
149.942422274, -547.667058025, -397.724635751
148.241821649, -546.085712317, -397.843890668
144.568047216, -542.37216643, -397.804119213
161.752222035, -559.65557245, -397.903350414
167.128803158, -564.989512585, -397.860709428
155.744742415, -553.682437756, -397.937695341
148.769289628, -546.73950958, -397.970219952
165.9002014, -563.625726565, -397.725525165
165.258562483, -562.945459904, -397.68689742
146.165198129, -543.59460318, -397.429405051
146.568075692, -543.995399235, -397.427323543
148.644735533, -545.993795065, -397.349059532
164.895954902, -562.276234247, -397.380279345
174.560598811, -572.074398637, -397.513799826
163.979201071, -561.463868893, -397.484667822
157.122276759, -554.334289184, -397.212012424
162.104138804, -559.380039972, -397.275901167
155.127969123, -552.501614709, -397.373645586
150.870824126, -548.224606311, -397.353782184
157.149872932, -554.792976316, -397.643103383
161.040272164, -558.757807175, -397.717535011
157.284662955, -554.958345643, -397.673682688
164.116278874, -561.75143837, -397.635159496
166.647656574, -564.080203548, -397.432546974
164.834862769, -562.126787667, -397.291924898
164.17059834, -561.633947026, -397.463348686
163.056446423, -560.5158445, -397.459398077
165.696638731, -563.398119108, -397.701480377
156.029856025, -553.715749782, -397.685893757
151.345209185, -548.984901138, -397.639691953
160.984256375, -558.654068092, -397.669811717
163.204010187, -560.797355208, -397.593345021
156.368069527, -554.038093661, -397.670024134
150.730386201, -548.245364404, -397.514978204
148.777904954, -546.544334594, -397.76642964
149.021599748, -546.750084936, -397.728485188
145.949428811, -543.49561975, -397.54619094
145.962986307, -543.400558391, -397.437572084
155.446284595, -552.791485489, -397.345200895
153.092648192, -550.41195293, -397.319304738
146.738618058, -544.002907093, -397.264289035
142.155894541, -539.510484624, -397.354590084
148.044914798, -545.420727775, -397.375812977
152.968048898, -550.477954036, -397.509905139
150.070308705, -547.364747738, -397.294439033
157.242060677, -554.719476655, -397.477415977
158.83688988, -556.415857496, -397.578967616
148.208306923, -545.609377169, -397.401070247
146.378901803, -543.716367911, -397.337466108
159.666188916, -557.127365842, -397.461176926
157.189855972, -554.863937824, -397.674081852
147.851309856, -545.522327105, -397.671017249
144.598567885, -542.261389215, -397.66282133
151.461203354, -548.914419447, -397.453216093
153.166230073, -550.52370337, -397.357473298
155.686558613, -552.976893622, -397.290335009
147.842077372, -545.407194264, -397.565116892
147.127402817, -544.642900073, -397.515497256
148.500632853, -545.93292951, -397.432296657
140.793621684, -538.126334258, -397.332712574
151.161333709, -548.518228755, -397.356895046
155.802515432, -552.961518958, -397.159003526
149.655778921, -546.885979242, -397.230200321
147.802748564, -544.907930745, -397.105182181
153.890071804, -551.07243781, -397.182366006
167.808632876, -565.267913115, -397.45928024
162.216223603, -559.65341294, -397.437189337
161.739448826, -559.067817418, -397.328368592
164.563520563, -562.028885308, -397.465364745
156.774589044, -554.097946564, -397.32335752
154.067579972, -551.431073882, -397.36349391
153.18033465, -550.536635575, -397.356300924
158.761364996, -556.160466874, -397.399101878
165.727794995, -562.91257972, -397.184784725
165.09595673, -562.369246335, -397.273289604
160.791114732, -558.291209561, -397.500094829
153.810590828, -551.524822204, -397.714231376
155.894891247, -553.544922018, -397.650030772
161.217125922, -558.904183023, -397.687057101
160.750300083, -558.405215135, -397.654915052
159.08094167, -556.843649377, -397.762707707
160.946556788, -558.655426769, -397.70886998
163.954557592, -561.584808103, -397.630250511
159.729241442, -557.022206961, -397.292965519
153.243229731, -550.571246697, -397.328016967
154.931202372, -552.151682467, -397.220480095
159.576570631, -556.929215426, -397.352644796
162.728010585, -559.837681409, -397.109670824
165.855300383, -563.063579302, -397.208278919
166.676091304, -563.826551824, -397.15046052
168.53498148, -565.597213704, -397.062232224
158.766025449, -555.873520083, -397.107494635
150.319968933, -547.373901958, -397.053933025
148.191868006, -545.453736151, -397.261868145
150.647003962, -548.139094904, -397.492090942
149.968302126, -547.5720622, -397.603760074
146.112889593, -543.936155416, -397.823265823
159.862569719, -557.865407558, -398.002837839
174.743212722, -572.466536797, -397.723324075
169.278002191, -567.054598092, -397.776595901
163.042014581, -560.679921556, -397.637906975
160.348868601, -557.849048761, -397.50018016
158.923701742, -556.461720341, -397.538018598
161.343997281, -558.98147187, -397.637474589
165.091634587, -562.755727344, -397.664092756
168.688589614, -566.309157124, -397.62056751
159.574659919, -557.003150309, -397.42849039
151.78706973, -549.085210173, -397.298140443
153.382475448, -550.795933168, -397.413457721
148.335328534, -545.87597748, -397.540648946
149.123760445, -546.49401011, -397.370249665
159.067536836, -556.505213653, -397.437676817
160.352992179, -557.694635704, -397.341643525
151.338008419, -548.779192873, -397.441184454
149.929441653, -547.259939127, -397.330497474
157.2283063, -554.53955731, -397.31125101
158.797415175, -556.299020729, -397.501605555
164.898247888, -562.31361882, -397.415370932
175.132671753, -572.5371574, -397.404485646
166.910301022, -564.212664258, -397.302363236
158.839042242, -556.19515892, -397.356116679
146.843622815, -544.15860864, -397.314985825
150.033510332, -547.422759235, -397.389248903
161.8885181, -559.378383566, -397.489865467
160.755156273, -558.152211822, -397.397055549
156.050350877, -553.327100839, -397.276749962
158.771074207, -556.076712784, -397.305638577
156.831215711, -554.336638021, -397.50542231
156.521577022, -554.077853114, -397.556276092
159.584932255, -557.048189015, -397.463256761
158.035936925, -555.674595059, -397.638658133
162.080426188, -559.904078224, -397.823652036
166.793827887, -564.50762421, -397.713796323
164.095230941, -562.021352706, -397.926121765
157.847851134, -555.872522149, -398.024671015
165.406782288, -563.269156586, -397.862374298
177.122279543, -575.004933412, -397.882653869
168.268358945, -566.101874794, -397.83351585
154.436921225, -552.21058003, -397.773658805
156.52168931, -554.442474389, -397.920785079
154.951349525, -553.087011279, -398.135661754
149.779116407, -547.780202272, -398.001085865
139.882185034, -537.884759432, -398.002574398
138.295004958, -536.244395962, -397.949391004
145.975201511, -543.826031777, -397.850830266
158.828561053, -556.74165741, -397.913096357
163.166529065, -561.003866226, -397.837337161
162.514000091, -560.524530252, -398.010530162
155.822532397, -553.617072805, -397.794540408
165.583129586, -563.329726614, -397.746597027
166.64396338, -564.51047335, -397.866509969
154.962421104, -552.884030905, -397.921609801
148.465832217, -546.262181259, -397.796349042
148.174069992, -545.991906726, -397.817836734
158.980751199, -556.682249194, -397.701497995
167.205895645, -564.787747367, -397.581851723
175.939871128, -573.51741408, -397.577542952
